dia_no_laboral,x,y,dc,dmc,ffmc,isi,ndvi,elevacion,temperatura,humedad,viento,precipitaciones,superficie,dia_0,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,hora_0-8,hora_8-16,hora_16-23
1,29,31,15.712007,7.020088,84.47872,3.1177378,0.344900012,15.4694519,12.1,71,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,30,23,20.996284,8.752202,84.37165,4.3123837,0.556599975,13.12229347,19.6,66,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,27,21,26.87222,9.927524,80.380585,2.2348347,0.501299977,14.98864746,17.15,84.5,20.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,28,28,12.561747,9.223614,84.20889,2.3527455,0.425999999,14.88329601,16.25,76,16.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,45,50,1.5386883,4.475216,51.54668,1.517884,0.580200016,15.09109211,10.2,58,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,30,21,45.816578,15.845544,81.39937,1.7910892,0.47329998,6.611457825,18.9,87,23.5,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,20,8,21.87251,7.743212,51.57079,1.1775374,0.698799968,14.72363281,13.6,93,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,44,56,68.83939,22.682901,88.12787,8.964601,0.477600008,13.26099968,23.3,50.5,15.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,31,20,79.50229,26.287067,87.48442,5.1808343,0.048799999,6,14.4,72,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,31,28,79.50229,26.287067,87.48442,5.1808343,0.557299972,11.87212849,15.1,57,19.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,54,55,85.659325,28.005274,86.96252,6.559861,0.657000005,12.99653721,20,71.5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,23,18,85.659325,26.750532,87.14892,6.736283,0.673500001,16.25862122,20,71.5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,48,54,135.35075,38.11043,82.48994,4.175569,0.656099975,15.49749374,27,56,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,22,17,30.055172,14.943422,88.06484,9.036931,0.75910002,18.32973289,26.4,57,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,25,21,35.572823,14.134406,76.7123,0.97904885,0.799799979,12.77302933,23.8,68,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,15,11,34.256485,13.569422,75.562935,0.9082843,0.841899991,18.56433868,20.5,81,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,20,21,36.0341,10.642257,72.992386,1.7721814,0.788900018,16.95319748,28.4,50,17,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,8,12,36.0341,10.642257,72.992386,1.7721814,0.751399994,19.64795876,25.5,69,19,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,48,50,71.16548,14.346703,89.36967,11.374494,0.430799991,16.02794456,28,58,16,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,59,57,21.185587,11.374369,85.777954,5.5838923,0,12.54373455,23,60,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,39,33,28.814411,13.464086,86.02833,7.1309295,0.480599999,11.98870468,24,68,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,54,53,27.362494,12.666352,90.2177,17.910923,0.553499997,14.16534424,31,44,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,53,53,36.27773,16.914028,90.920364,22.697083,0.589299977,13.65878487,27,56,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,14,14,74.919075,34.73192,92.464874,17.699253,0.712400019,22.90735626,25.1,64,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,21,25,90.27035,40.62372,90.38894,8.0879755,0.545300007,18.01198959,22.9,56.5,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,56,58,87.08313,40.258068,90.38894,8.0879755,0.690800011,17.51845932,22.9,56.5,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,28,38,95.381226,31.106459,90.414024,7.685252,0.753199995,15.06591129,21.2,81,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,21,22,16.467434,7.918508,72.902916,2.3297908,0.588199973,16.13660431,17.6,82,31,0.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,29,18,22.97581,9.009535,85.55201,2.738675,0.549399972,8,27.2,44,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,59,56,40.094685,14.335476,85.79744,4.2745466,0.46540001,12.22847939,23.3,64,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,39,31,54.95013,18.54777,88.87702,7.1114693,0.379200011,7.567461491,28.4,53,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,49,56,29.421963,11.671268,60.574963,0.61490715,0.691100001,12.19472599,23.3,75,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,11,13,61.10108,13.239145,64.4922,0.74906754,0.797900021,22.65040779,28.1,60,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,51,49,29.421963,11.671268,60.574963,0.61490715,0.635500014,15,28.1,55,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,31,30,61.247414,22.395063,89.29647,7.5215907,0.486600012,18.21966743,32,57,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,14,16,21.956182,13.327998,88.82623,15.618065,0.835900009,24.35271072,17.5,53,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,30,39,21.956182,13.220154,88.825745,15.616969,0.748099983,16.36247253,17.5,53,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,27,21,51.668526,25.309193,90.08196,13.124757,0.670700014,15.42275333,22.5,71,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,41,50,59.42854,28.026491,88.76766,12.317181,0.603299975,11.55239201,24.8,72,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,34,39,59.42854,27.60537,88.76766,12.317181,0.402399987,17.52531242,23.2,74,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,22,26,31.104647,11.757359,86.1637,6.413621,0.550000012,17.12524986,20.5,63,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,17,18,67.44607,22.701302,87.510605,5.8848433,0.760399997,19.89935493,20.8,75,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,32,43,76.88163,28.19016,88.72444,5.7785287,0.713199973,16.9773941,29,57,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,45,55,76.88163,28.19016,88.72444,5.7785287,0.586899996,14.07773685,26.2,71,11.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,17,15,94.63915,32.780903,89.195854,8.254145,0.78640002,20.11739349,30.5,53,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,25,30,95.292244,25.834625,90.558655,9.400568,0.365500003,16.94526291,27.5,35,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,22,32,36.691463,14.73711,84.37975,5.4036055,0.462700009,11.19470978,22,55,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,42,54,79.51738,15.393877,86.16312,2.9248886,0.513999999,14.83022594,15,69,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,51,49,127.685234,29.377863,86.96203,5.3328495,0.702099979,15.15172958,15.8,98,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,40,39,25.094631,8.031702,84.63894,5.6301084,0.380800009,17.66712189,22.1,57,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,11,19,50.915356,8.551023,81.15062,5.762505,0.601599991,25.96459389,17,82,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,37,33,35.386574,6.4439626,78.901535,3.0001938,0.672399998,11.67446232,18.7,92,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,50,54,34.846962,9.295856,84.09782,6.105394,0.847299993,14.6475172,18,48,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,17,12,34.846962,8.436546,84.24109,6.2238503,0.859000027,19.77980232,16.3,56,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,18,22,11.751859,2.6141028,80.98643,5.1459026,0.660399973,17.70891571,9.95,79.5,11.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,46,54,13.4420595,3.0477054,82.13055,11.103219,0.770699978,13.67065811,11,58,41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,15,12,15.597304,3.6148944,83.357765,8.36678,0.8125,20.20836449,8.6,65.5,15.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,12,6,19.235785,4.776072,83.95158,9.396472,0.772400022,16.21649361,5.8,65.5,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,31,23,20.706472,5.0729127,80.34269,4.6034455,0.197699994,10.27221203,15.2,42,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,44,44,4.590483,1.307947,61.284187,0.8358245,0.590699971,20.85906029,6,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,45,53,11.156097,2.4818177,78.06607,1.8451928,0.761600018,14.14759731,11.45,80,9.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,12,17,7.7461133,1.7069591,78.80999,5.2253227,0.823499978,26.09190178,11.2,88,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,52,49,3.364592,2.3837583,55.860394,2.1022537,0.706099987,14.20076466,9.35,68.5,29.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,27,18,10.551868,2.520733,81.15104,4.1987667,0.66109997,12.98548126,12.4,79,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,20,29,3.1279192,1.3308853,65.90975,3.7331803,0.356099993,11.05596733,8.45,70.5,20.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,37,49,5.139514,2.191387,79.75401,6.8197007,0.512099981,8.21432972,11,53,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,10,8,7.5383825,2.9372673,82.96581,7.154051,0.737900019,16.31278419,15,65,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,56,56,9.990837,3.7302573,83.404976,4.64962,0.793299973,15,15.85,66.5,9.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,19,28,9.990837,3.6768548,83.40147,4.6474915,0.377299994,11.35777855,21.6,42,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,33,44,9.055127,3.7105818,80.12437,1.8705367,0.591199994,15.13843632,14.8,59,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,5,11,1.8335174,4.757427,46.814808,0.4321788,0.633300006,16.74341011,12.5,76,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,21,11,7.0021195,2.3526886,66.04563,0.8749733,0.728699982,15.53785133,11,97,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,20,8,3.303499,1.8541017,42.595345,0.28913423,0.439399987,13.32033825,20.6,80,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,28,33,2.170902,3.9191003,51.990837,0.83874875,0.372099996,14.04946518,12.5,76.5,21.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,34,38,5.708869,5.0145564,47.355537,0.31691864,0.369599998,17.7545414,24.2,77,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,20,29,18.812593,8.601907,84.56561,3.8228436,0.365399987,12.68523693,21.2,50,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,55,49,28.27817,11.886084,86.11268,7.058392,0.633099973,8.353412628,27,47,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,18,11,4.205227,3.7552512,60.363354,1.4271101,0.723399997,19.205019,15.1,69,22,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,22,17,37.16415,7.551579,63.289238,1.3383896,0.715499997,16.76387215,18,66,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,26,20,43.082603,10.081542,82.80231,4.3451395,0.674099982,15.20050335,10.45,68,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,56,55,57.743164,6.4276867,73.47906,2.0319302,0.633300006,13.80992794,11.4,54,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,56,50,41.111275,14.208852,81.06932,8.811708,0.579299986,9.170194626,18.4,77.5,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,57,58,46.671,15.731438,84.24176,10.84759,0.601899981,16.31307793,15.75,71.5,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,54,57,46.671,15.731438,84.24176,10.84759,0.478300005,17.37375832,14.1,76,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,28,28,46.103764,13.5402565,83.63283,7.466145,0.399399996,14.98576164,15.1,70.5,20.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,23,26,49.18132,15.386943,83.79133,7.623881,0.5528,20.05495453,16.8,63,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,3,8,100.225204,23.92671,86.3898,10.74031,0.685299993,16.35558319,17.3,48,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,13,10,106.9813,25.731144,86.437965,11.250475,0.728699982,16.97872353,18.5,66,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,10,12,113.78618,27.713346,86.486145,9.530241,0.743900001,23.30047798,16.1,71,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,47,43,134.70479,28.53635,89.2877,10.662774,0.568799973,15.55191612,24.7,43,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,42,47,134.70479,28.53635,89.2877,10.662774,0.604900002,18.91856956,26.5,29,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,13,9,99.35706,9.940434,85.48378,5.110456,0.757099986,19.76791,28.3,33,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,44,50,111.756134,10.063904,85.157455,4.884582,0.598200023,13.86386013,27,32,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,36,42,50.824375,15.248381,89.015396,8.82341,0.636699975,20.0910511,26.65,52,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,35,24,50.824375,15.248381,89.015396,8.82341,0.592199981,6.122586727,26.65,52,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,25,23,23.461393,6.5232368,85.21784,4.2770586,0.554199994,14.28436852,21.5,45,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,41,53,54.597725,10.819949,80.88675,3.1811092,0.470800012,9.048279762,23.8,70,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,14,7,85.33199,12.280527,73.61656,3.441374,0.791499972,14.65299034,18,59,30,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,35,27,86.12984,15.217056,80.51775,3.4324832,0.552399993,8.66425705,17.3,71,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,44,47,106.93146,18.117712,79.67959,2.8496785,0.597100019,15.62080574,31.5,52,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,39,34,127.220665,8.807496,69.65296,1.2306451,0.606700003,13.6675539,21.3,91,22,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,60,56,152.26302,19.127638,88.26712,6.3497925,0.2958,11.43622494,19.5,53,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12,10,157.31657,21.158909,89.55461,6.20907,0.772700012,20.54281044,22.4,52,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,23,30,188.72856,31.732267,87.986626,7.148841,0.394699991,16.62584114,21.7,75.5,16.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,59,58,182.79845,20.342571,83.3796,6.175523,0.766700029,15.04712772,20,87,9,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6,11,186.84377,20.171003,80.923256,7.529584,0.639900029,16.90888214,17.25,66.5,26,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,45,57,226.9061,36.968063,90.93878,8.765355,0.555499971,9.240436554,30,44,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,10,224.45093,35.08228,90.938705,8.765264,0.772800028,19.55112076,32.4,42,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,17,16,232.763,38.606724,90.98837,9.693421,0.722100019,21.6440773,31.6,37,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,44,51,243.49167,43.470108,90.43431,13.54715,0.584100008,11.67022133,27.3,66,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,37,44,243.49167,43.470108,90.43431,13.54715,0.729200006,20.01317215,31.8,48,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,22,13,212.15099,24.084997,90.800446,12.610309,0.721199989,14.02716541,34.4,39,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,53,53,73.14865,9.428157,70.00871,2.8445203,0.666499972,15.0632515,22.7,70.5,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,19,7,22.510805,7.1127944,82.449104,11.445584,0.537800014,10.4745636,20.8,91,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,22,19,39.93549,9.355654,85.38599,3.1058934,0.738099992,14.14110088,13.45,74.5,9.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,46,51,65.727165,14.478546,86.598175,5.5017333,0.725300014,15.73045063,15,72,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,22,15,80.40716,16.168793,85.072586,2.7477868,0.703199983,12.70504856,26,67,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,29,24,94.95719,21.509098,85.92913,8.099978,0.631600022,16.19837379,15.6,76,18.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,12,13,49.05508,9.561933,48.785686,0.43874982,0.826399982,21.34108162,16.8,86,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,53,49,86.46574,10.139363,49.08166,0.4557796,0.758700013,12.9497757,17,80,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,20,27,49.05508,9.561933,48.785686,0.43874982,0.419099987,13.55040646,17.2,83,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,12,18,49.05508,9.561933,48.785686,0.43874982,0.717199981,25.59391022,17.6,79,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,47,47,86.46574,10.139363,49.08166,0.4557796,0.774699986,18.85302353,16.8,86,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,14,16,49.05508,9.561933,48.785686,0.43874982,0.831099987,26.54191017,16.9,93,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,22,12,43.820515,8.245428,85.52523,5.8446393,0.776899993,10.40393829,16.8,41,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,40,34,46.697826,2.9682345,48.073944,0.22036152,0.547299981,11.11367702,14.4,86,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,60,60,70.23984,3.5749238,49.105793,0.25222668,0.198599994,12.00055027,14.65,85,11.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,22,25,8.439406,2.2480345,81.19698,4.030005,0.56220001,17.35614014,22.1,46,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,23,13,39.468044,9.554146,84.9397,3.3648584,0.469599992,12.85837841,17.5,54,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,47,57,35.159935,6.8502097,46.292587,0.259976,0.588800013,14.36400318,15,87,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,40,50,37.59681,7.463082,67.31452,1.2375673,0.623899996,11,7,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,50,53,42.076004,8.957683,82.08847,3.9888942,0.442200005,17.77236366,8.1,88,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,41,50,45.81813,10.288101,84.30705,2.917201,0.623899996,10.1628027,12.4,70,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,32,23,55.142693,11.799634,82.94986,3.0232327,0,6.459664822,17.6,48,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,21,22,54.737503,10.92519,81.2427,2.4560087,0.665499985,15.12730694,17.5,50,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,16,12,59.5474,12.201225,83.944214,5.6599507,0.435000002,19.6609726,14.5,51,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,45,51,69.61334,16.258251,85.498634,5.5149755,0.686600029,12.13728619,15.5,66.5,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,8,11,75.90727,16.42194,83.85626,5.208583,0.833400011,19.82146072,12.3,73,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,33,25,2.580192,0.19643627,31.161783,0.030239811,0.618600011,14.43708706,15.9,93,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,20,26,7.9389534,1.7984717,72.72564,3.5511446,0.533699989,15.69657516,10.7,88.5,29.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,10,13,11.489536,2.6261253,78.85756,4.561976,0.857500017,20.1535778,9.3,70.5,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,22,30,12.291871,2.7365077,78.90324,5.789369,0.486499995,16.14251328,4.2,89,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,42,41,23.927118,3.4458432,69.519066,1.1666051,0.582300007,17.88175201,10.5,79,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,40,42,16.754889,3.8092377,83.26137,6.338132,0.719299972,17.79060936,15.4,50,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,45,45,21.248678,4.7868366,83.28362,8.2176075,0.617500007,17.49215889,16.8,61,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
